id,target
1060,0.03795
1061,0.01854
1062,0.03376
1063,0.07289
1064,0.04714
1065,0.01334
1066,0.03138
1068,0.06072
1073,0.03587
1075,0.01060
1079,0.02339
1081,0.05695
1083,0.05603
1085,0.01668
1086,0.01698
1087,0.02474
1088,0.01016
1089,0.02155
1090,0.06037
1091,0.01966
1092,0.01692
1095,0.02293
1098,0.03094
1099,0.03196
1100,0.03501
1101,0.10881
1103,0.06461
1104,0.02846
1106,0.01214
1107,0.05877
1108,0.12848
1109,0.01828
1113,0.05848
1114,0.04694
1116,0.01060
1117,0.04767
1118,0.02673
1119,0.01943
1120,0.03315
1121,0.02143
1122,0.01484
1123,0.04054
1125,0.01403
1126,0.03214
1127,0.00808
1128,0.07597
1129,0.04919
1130,0.02794
1132,0.02166
1133,0.05955
1136,0.01125
1137,0.08137
1140,0.01953
1142,0.07760
1144,0.02724
1145,0.01709
1146,0.00836
1148,0.04169
1150,0.01233
1151,0.01943
1153,0.04892
1154,0.02560
1155,0.04192
1156,0.02899
1157,0.02102
1158,0.05356
1160,0.01159
1161,0.03239
1167,0.01826
1168,0.02312
1170,0.01819
1171,0.06108
1173,0.03571
1174,0.17408
1175,0.02103
1176,0.04902
1177,0.02341
1178,0.04142
1179,0.01595
1180,0.03223
1181,0.06746
1182,0.01630
1183,0.01435
1185,0.01344
1188,0.03507
1189,0.01770
1190,0.04995
1191,0.06014
1192,0.05483
1194,0.03036
1197,0.02843
1198,0.02758
1199,0.05125
1200,0.02443
1203,0.07361
1204,0.03020
1207,0.02934
1208,0.04162
1209,0.01482
1210,0.08023
1211,0.02101
1213,0.03828
1214,0.01608
1215,0.03440
1216,0.11220
1217,0.04061
1218,0.02927
1219,0.01908
1223,0.03819
1225,0.04124
1226,0.01672
1228,0.11855
1229,0.01602
1231,0.10179
1232,0.10232
1233,0.04384
1235,0.02483
1238,0.01165
1239,0.01887
1240,0.05551
1241,0.01546
1242,0.01622
1243,0.03715
1244,0.02423
1246,0.10911
1249,0.06044
1250,0.00680
1252,0.01106
1254,0.03748
1255,0.01354
1256,0.02942
1257,0.01535
1258,0.01687
1259,0.06460
1260,0.04740
1262,0.03068
1263,0.02243
1264,0.01576
1265,0.04047
1266,0.01327
1269,0.04344
1270,0.02878
1271,0.00969
1272,0.07335
1273,0.02057
1274,0.04240
1277,0.02559
1278,0.00811
1281,0.03142
1282,0.05209
1283,0.02284
1284,0.02007
1285,0.02415
1286,0.05659
1289,0.01013
1291,0.01220
1292,0.02239
1293,0.09690
1294,0.06815
1295,0.10301
1297,0.02962
1298,0.04945
1301,0.02881
1304,0.04368
1305,0.02598
1307,0.05987
1308,0.02373
1309,0.15005
1313,0.11633
1314,0.04829
1316,0.03134
1317,0.01891
1318,0.09235
1320,0.01356
1321,0.01162
1322,0.01641
1323,0.01897
1325,0.04974
1330,0.02630
1331,0.03528
1334,0.05307
1337,0.01015
1339,0.03225
1340,0.01672
1341,0.01831
1343,0.02819
1344,0.01259
1347,0.01815
1348,0.10224
1350,0.01988
1351,0.02468
1355,0.02890
1356,0.03781
1357,0.02149
1358,0.02286
1360,0.01620
1363,0.05099
1364,0.01705
1366,0.01879
1367,0.05336
1368,0.05846
1369,0.02877
1370,0.05507
1375,0.01501
1376,0.00934
1378,0.07918
1379,0.01920
1380,0.03152
1384,0.00577
1385,0.02412
1386,0.04971
1388,0.04120
1389,0.00995
1391,0.03674
1392,0.00868
1393,0.03988
1395,0.03221
1396,0.03855
1399,0.03952
1400,0.03244
1401,0.02425
1404,0.01576
1405,0.01225
1406,0.07155
1407,0.01261
1409,0.03042
1411,0.02533
1414,0.05683
1415,0.04861
1416,0.06612
1418,0.11145
1419,0.03007
1420,0.01526
1422,0.07545
1424,0.01329
1426,0.01653
1427,0.03526
1428,0.03606
1429,0.04781
1431,0.01520
1432,0.03660
1434,0.08042
1435,0.03557
1439,0.08344
1440,0.13749
1441,0.04867
1442,0.03809
1446,0.04824
1447,0.06929
1451,0.01293
1452,0.01022
1454,0.03553
1457,0.00809
1458,0.03422
1459,0.03307
1461,0.03051
1462,0.03324
1465,0.03465
1468,0.05504
1470,0.02368
1471,0.03931
1472,0.02623
1476,0.04230
1482,0.02291
1485,0.01802
1486,0.05376
1487,0.04225
1489,0.02685
1492,0.03281
1494,0.14064
1495,0.01951
1497,0.02674
1499,0.01996
1500,0.01386
1501,0.02276
1505,0.12761
1507,0.02387
1509,0.10278
1511,0.01268
1513,0.01642
1514,0.02849
1515,0.07399
1517,0.19601
1520,0.08015
1522,0.01826
1523,0.01176
1524,0.10177
1526,0.04659
1527,0.01740
1528,0.03146
1531,0.01335
1533,0.07137
1534,0.06378
1535,0.09966
1538,0.04767
1541,0.05580
1542,0.03314
1543,0.02901
1546,0.02719
1548,0.02939
1549,0.03713
1550,0.01630
1551,0.04633
1553,0.07737
1558,0.01728
1560,0.04177
1561,0.02305
1562,0.03120
1565,0.10370
1566,0.04492
1567,0.02465
1568,0.02406
1569,0.02583
1570,0.03981
1573,0.01417
1576,0.01856
1577,0.01706
1579,0.03869
1580,0.09820
1581,0.04776
1584,0.02013
1586,0.02048
1587,0.01561
1590,0.01345
1591,0.03244
1594,0.02539
1595,0.01245
1596,0.01497
1601,0.05519
1605,0.04823
1607,0.13519
1608,0.01471
1610,0.02023
1611,0.03745
1612,0.05764
1616,0.06072
1617,0.06056
1618,0.03516
1620,0.02476
1621,0.02796
1623,0.04027
1624,0.01962
1625,0.04021
1626,0.01793
1628,0.02184
1630,0.02006
1632,0.03973
1633,0.03609
1635,0.03875
1637,0.02671
1638,0.02922
1639,0.04365
1640,0.01708
1643,0.15243
1644,0.03717
1645,0.05238
1647,0.01124
1649,0.00937
1651,0.02941
1652,0.02268
1654,0.03325
1655,0.03397
1656,0.09615
1658,0.05329
1660,0.01448
1661,0.02952
1662,0.07532
1663,0.01466
1664,0.02169
1665,0.09011
1668,0.04422
1669,0.01607
1673,0.08881
1674,0.07308
1675,0.00891
1676,0.02289
1677,0.02051
1679,0.06178
1682,0.04091
1683,0.04107
1685,0.05854
1687,0.01575
1689,0.03551
1690,0.01769
1694,0.02102
1696,0.02587
1697,0.02211
1699,0.09794
1700,0.06310
1701,0.01473
1702,0.02364
1704,0.03068
1705,0.03970
1708,0.01812
1710,0.02023
1712,0.03617
1719,0.04606
1720,0.02458
1722,0.04518
1723,0.05507
1724,0.04655
1725,0.05122
1726,0.03225
1727,0.03334
1728,0.02925
1732,0.02090
1733,0.03837
1734,0.06909
1735,0.05475
1739,0.05865
1740,0.01990
1741,0.04463
1742,0.03980
1743,0.02545
1744,0.05895
1746,0.03808
1750,0.05048
1753,0.01499
1755,0.02137
1758,0.02594
1760,0.00739
1763,0.02463
1765,0.01807
1766,0.06746
1769,0.02085
1771,0.01779
1772,0.01109
1775,0.05737
1776,0.01384
1778,0.03872
1780,0.06057
1781,0.01410
1783,0.01349
1785,0.02162
1788,0.04581
1791,0.03107
1793,0.05753
1794,0.04843
1796,0.01103
1797,0.04213
1798,0.06799
1800,0.07587
1803,0.11849
1804,0.02977
1810,0.01079
1812,0.02879
1813,0.05986
1816,0.03141
1817,0.03021
1818,0.02711
1819,0.06512
1820,0.01965
1821,0.04392
1822,0.01579
1823,0.02740
1826,0.01779
1827,0.03968
1828,0.04177
1829,0.02090
1830,0.02685
1831,0.03731
1834,0.01105
1836,0.04049
1839,0.02431
1841,0.01221
1846,0.03493
1847,0.03762
1850,0.06355
1852,0.03995
1853,0.02568
1854,0.11095
1855,0.01657
1857,0.04380
1858,0.03831
1860,0.02664
1863,0.04074
1866,0.06993
1868,0.03114
1869,0.02505
1870,0.01537
1874,0.01454
1875,0.01798
1877,0.04295
1878,0.02169
1879,0.01752
1881,0.01218
1882,0.06092
1885,0.01906
1886,0.05696
1887,0.08896
1888,0.00868
1889,0.05723
1890,0.04566
1891,0.04426
1892,0.02783
1894,0.03990
1895,0.08419
1896,0.05057
1897,0.01756
1898,0.06249
1901,0.03254
1904,0.01744
1905,0.02106
1906,0.01409
1907,0.06471
1908,0.03953
1910,0.07330
1911,0.01925
1914,0.01618
1916,0.01600
1919,0.07723
1920,0.10848
1921,0.02670
1922,0.05141
1923,0.06713
1924,0.05279
1926,0.02657
1928,0.01547
1929,0.03781
1931,0.01787
1932,0.03813
1933,0.00973
1934,0.02662
1935,0.01780
1936,0.02988
1937,0.03038
1939,0.02751
1940,0.06047
1942,0.02260
1944,0.03705
1945,0.03311
1946,0.07148
1947,0.02900
1948,0.04919
1954,0.04268
1955,0.16486
1956,0.01729
1958,0.02137
1961,0.05127
1963,0.01023
1967,0.02212
1968,0.01780
1970,0.01034
1971,0.01179
1973,0.08288
1979,0.05328
1980,0.04825
1982,0.01704
1984,0.03256
1986,0.02584
1987,0.09435
1989,0.04690
1990,0.08493
1991,0.03631
1993,0.01981
1994,0.02685
1995,0.02612
1996,0.03635
1999,0.04034
2001,0.05342
2002,0.01648
2005,0.03109
2006,0.01984
2008,0.01949
2009,0.03337
2011,0.01113
2012,0.07963
2013,0.00719
2015,0.04331
2017,0.01144
2019,0.00786
2020,0.01610
2022,0.05061
2023,0.01739
2024,0.01375
2026,0.02111
2027,0.04138
2028,0.03467
2029,0.03353
2030,0.04302
2032,0.03622
2033,0.04761
2035,0.04030
2036,0.01871
2037,0.10694
2038,0.04792
2039,0.03522
2040,0.09139
2041,0.00665
2042,0.06341
2043,0.03753
2044,0.02502
2046,0.01887
2047,0.02089
2048,0.03211
2049,0.08317
2050,0.05365
2054,0.03240
2061,0.04441
2063,0.04933
2064,0.03039
2065,0.02628
2067,0.03319
2068,0.01489
2069,0.01907
2070,0.03339
2072,0.01719
2073,0.02270
2075,0.00946
2076,0.01006
2077,0.01380
2078,0.03388
2079,0.00752
2081,0.02919
2082,0.22133
2085,0.03248
2086,0.10566
2087,0.02255
2088,0.09862
2089,0.02357
2091,0.04802
2092,0.05951
2093,0.08525
2094,0.03000
2095,0.01727
2096,0.06037
2097,0.01855
2099,0.03512
2100,0.10391
2103,0.02461
2104,0.01123
2105,0.02515
2106,0.07906
2107,0.00794
2110,0.04355
2113,0.01699
2114,0.14074
2115,0.03531
2118,0.03490
2119,0.03127
2120,0.01949
2121,0.03587
2123,0.01005
2124,0.09067
2128,0.14750
2129,0.07514
2131,0.08503
2132,0.01700
2133,0.02216
2134,0.05906
2137,0.03232
2140,0.04770
2141,0.01954
2142,0.01563
2146,0.01486
2148,0.10532
2149,0.02174
2151,0.06720
2152,0.04447
2153,0.07188
2154,0.04140
2155,0.05637
2158,0.01305
2159,0.06867
2160,0.03837
2161,0.03042
2164,0.04002
2166,0.02687
2167,0.03435
2170,0.04678
2171,0.08816
2172,0.02344
2173,0.08385
2175,0.05273
2177,0.03775
2178,0.04059
2179,0.05498
2180,0.03291
2182,0.05139
2183,0.03631
2184,0.02606
2186,0.02548
2187,0.03413
2188,0.01695
2189,0.02062
2191,0.03398
2192,0.08822
2194,0.03804
2196,0.07417
2197,0.02706
2198,0.02650
2199,0.03348
2200,0.01044
2201,0.01922
2202,0.01587
2205,0.01051
2206,0.01850
2207,0.02708
2208,0.02650
2212,0.02964
2215,0.05830
2216,0.02632
2217,0.02374
2218,0.01690
2220,0.04279
2221,0.04795
2223,0.03052
2225,0.02859
2226,0.05107
2231,0.01882
2232,0.03153
2233,0.02681
2234,0.06704
2235,0.00801
2236,0.02967
2237,0.05269
2239,0.03611
2240,0.01309
2242,0.04269
2247,0.01880
2248,0.02975
2250,0.01900
2251,0.03993
2255,0.04330
2257,0.01948
2258,0.07305
2259,0.02458
2260,0.01417
2261,0.02861
2263,0.02971
2265,0.01724
2266,0.03466
2267,0.05877
2268,0.01442
2269,0.04526
2270,0.03245
2271,0.04772
2272,0.01526
2273,0.02494
2275,0.03253
2276,0.06099
2277,0.02006
2278,0.04400
2279,0.04899
2282,0.02442
2285,0.03744
2286,0.05944
2289,0.03478
2294,0.09244
2296,0.02372
2297,0.06246
2299,0.03861
2300,0.06687
2301,0.10773
2302,0.03072
2305,0.03111
2306,0.10653
2307,0.02635
2308,0.04719
2310,0.07940
2312,0.06054
2316,0.05634
2317,0.03562
2319,0.05685
2320,0.03358
2322,0.01871
2323,0.01290
2324,0.01975
2326,0.04282
2327,0.01314
2328,0.07800
2329,0.04979
2331,0.02051
2335,0.04496
2338,0.01817
2339,0.13329
2340,0.04357
2341,0.01927
2342,0.04732
2345,0.06967
2349,0.01793
2350,0.02646
2351,0.07339
2353,0.05577
2354,0.05816
2355,0.03434
2356,0.02947
2357,0.11916
2359,0.01796
2360,0.05231
2361,0.05944
2362,0.06797
2364,0.03897
2366,0.03420
2368,0.02515
2369,0.05319
2370,0.03754
2372,0.02797
2376,0.01048
2381,0.03139
2383,0.01892
2384,0.04868
2385,0.03577
2386,0.03135
2388,0.04801
2390,0.04195
2392,0.02156
2394,0.10181
2395,0.01987
2396,0.01454
2397,0.01828
2399,0.12967
2401,0.03258
2402,0.01940
2403,0.05024
2405,0.15510
2406,0.08019
2407,0.06778
2408,0.01616
2410,0.01090
2412,0.01911
2415,0.03392
2417,0.03537
2418,0.04491
2420,0.05985
2421,0.07094
2425,0.05582
2426,0.00994
2427,0.01440
2428,0.00886
2429,0.05726
2434,0.03301
2435,0.01799
2436,0.01364
2437,0.04230
2438,0.04187
2439,0.02345
2441,0.02912
2443,0.03290
2444,0.01567
2445,0.03595
2446,0.03649
2449,0.01830
2452,0.09464
2453,0.13340
2454,0.03136
2455,0.03659
2456,0.03052
2457,0.03155
2460,0.14853
2461,0.01705
2463,0.01334
2465,0.02707
2466,0.02479
2468,0.04172
2469,0.06187
2471,0.03763
2472,0.03978
2473,0.03195
2474,0.02920
2475,0.02542
2476,0.03408
2477,0.02201
2478,0.04101
2480,0.01530
2483,0.02199
2484,0.01612
2486,0.11038
2488,0.03490
2489,0.02540
2490,0.01932
2495,0.03319
2496,0.02413
2497,0.05767
2498,0.04548
2503,0.02023
2505,0.03898
2506,0.04017
2507,0.08172
2508,0.10440
2509,0.02482
2514,0.04911
2515,0.04724
2521,0.04696
2522,0.01058
2523,0.01596
2524,0.01865
2526,0.03497
2527,0.02788
2529,0.03136
2530,0.02253
2531,0.07053
2532,0.02951
2534,0.10151
2535,0.01855
2536,0.00982
2537,0.03778
2539,0.02607
2542,0.02126
2545,0.04437
2546,0.03411
2548,0.04584
2549,0.02040
2550,0.02035
2552,0.02689
2554,0.01498
2555,0.03694
2558,0.01507
2560,0.05857
2563,0.01828
2564,0.04681
2565,0.02336
2571,0.15878
2574,0.11613
2575,0.02168
2576,0.02149
2577,0.09334
2578,0.03121
2579,0.04127
2581,0.09717
2582,0.05975
2583,0.01875
2585,0.01814
2586,0.02476
2587,0.03847
2591,0.02320
2592,0.01191
2594,0.02388
2595,0.07373
2597,0.04297
2598,0.03410
2599,0.02367
2600,0.12612
2602,0.05198
2603,0.02238
2605,0.02653
2606,0.01202
2607,0.05492
2608,0.03092
2609,0.03613
2610,0.09298
2611,0.01815
2613,0.02608
2615,0.01267
2616,0.02702
2621,0.03842
2623,0.03878
2624,0.03922
2625,0.02619
2626,0.02820
2627,0.03136
2628,0.01468
2629,0.02910
2630,0.01484
2631,0.08308
2633,0.03648
2634,0.08456
2635,0.03152
2636,0.04244
2638,0.07097
2639,0.03632
2640,0.02684
2642,0.02651
2643,0.03120
2646,0.02402
2647,0.07504
2648,0.05214
2649,0.01509
2650,0.04906
2652,0.01160
2654,0.03310
2658,0.02031
2659,0.03451
2660,0.03814
2661,0.05525
2662,0.02819
2663,0.04194
2665,0.04746
2666,0.00991
2667,0.03351
2668,0.01227
2671,0.02359
2673,0.02938
2674,0.11486
2675,0.04480
2676,0.06374
2677,0.02233
2678,0.01507
2681,0.01927
2683,0.01850
2685,0.09201
2687,0.02000
2690,0.21009
2692,0.02509
2693,0.01494
2694,0.01742
2695,0.02532
2696,0.08736
2697,0.05599
2698,0.16435
2699,0.02788
2701,0.02526
2702,0.04373
2703,0.11650
2705,0.02585
2711,0.03358
2715,0.02153
2720,0.07988
2721,0.05813
2722,0.02435
2724,0.05628
2726,0.01638
2729,0.00870
2730,0.01619
2731,0.03537
2732,0.01308
2733,0.01810
2734,0.04028
2736,0.01835
2738,0.01399
2739,0.02650
2740,0.02900
2741,0.09031
2743,0.01641
2746,0.04867
2747,0.03860
2750,0.08970
2751,0.05632
2752,0.02213
2753,0.01727
2755,0.04726
2756,0.02558
2757,0.01338
2761,0.02773
2763,0.03749
2764,0.12354
2765,0.01428
2767,0.05748
2769,0.07018
2772,0.02051
2774,0.02712
2776,0.01603
2777,0.00816
2778,0.02813
2782,0.03325
2783,0.01281
2786,0.01568
2790,0.03373
2791,0.01689
2792,0.01682
2793,0.02464
2794,0.03148
2795,0.03491
2796,0.06654
2797,0.02587
2800,0.05794
2801,0.01415
2802,0.01944
2804,0.01986
2805,0.05897
2807,0.01781
2808,0.04988
2811,0.09092
2812,0.03969
2813,0.03330
2814,0.11248
2815,0.04435
2817,0.03833
2819,0.02178
2821,0.03133
2825,0.08389
2828,0.02854
2829,0.01648
2831,0.02660
2832,0.03261
2834,0.03649
2835,0.02011
2836,0.11205
2837,0.09120
2838,0.05430
2840,0.02631
2841,0.01448
2842,0.05237
2843,0.01519
2845,0.01909
2847,0.03794
2848,0.01103
2850,0.01868
2851,0.05085
2854,0.02069
2856,0.02652
2857,0.01897
2858,0.01707
2859,0.02174
2862,0.02729
2864,0.01457
2865,0.11344
2866,0.01457
2867,0.03504
2868,0.01960
2869,0.05116
2871,0.04009
2872,0.03012
2873,0.01782
2874,0.01050
2875,0.04737
2878,0.06599
2882,0.02004
2883,0.03852
2886,0.00976
2887,0.04198
2888,0.02848
2889,0.02274
2892,0.02430
2893,0.03402
2895,0.03021
2897,0.03411
2898,0.03741
2899,0.04867
2903,0.02807
2906,0.03745
2907,0.02129
2909,0.02304
2913,0.02135
2915,0.02362
2916,0.02771
2917,0.03818
2918,0.04074
2921,0.02306
2924,0.04265
2925,0.08505
2928,0.07862
2929,0.06167
2931,0.07673
2932,0.04694
2934,0.03074
2936,0.11101
2937,0.04399
2939,0.01897
2940,0.07241
2941,0.02516
2942,0.01911
2943,0.05654
2946,0.01336
2947,0.01821
2949,0.03430
2952,0.06134
2953,0.04539
2954,0.02921
2956,0.00748
2960,0.01001
2962,0.07634
2964,0.02391
2965,0.01055
2966,0.22931
2967,0.01972
2968,0.06440
2971,0.02050
2972,0.07471
2973,0.11792
2975,0.04871
2976,0.03696
2977,0.04068
