id,target
1958,0.03108
1961,0.03636
1963,0.02999
1967,0.03962
1968,0.03178
1970,0.03089
1971,0.03390
1973,0.04689
1979,0.04235
1980,0.04818
1982,0.02759
1984,0.03637
1986,0.03444
1987,0.05162
1989,0.04795
1990,0.03891
1991,0.04102
1993,0.03144
1994,0.03548
1995,0.04114
1996,0.03888
1999,0.03889
2001,0.04175
2002,0.03474
2005,0.03252
2006,0.03481
2008,0.03597
2009,0.03057
2011,0.03066
2012,0.04083
2013,0.04074
2015,0.03884
2017,0.03215
2019,0.03090
2020,0.03606
2022,0.03380
2023,0.03381
2024,0.02986
2026,0.03231
2027,0.04378
2028,0.03774
2029,0.03845
2030,0.04011
2032,0.04087
2033,0.04854
2035,0.03691
2036,0.03279
2037,0.04063
2038,0.04350
2039,0.03317
2040,0.04435
2041,0.03780
2042,0.04296
2043,0.04252
2044,0.04017
2046,0.04281
2047,0.03745
2048,0.04009
2049,0.03952
2050,0.03648
2054,0.04048
2061,0.04130
2063,0.04223
2064,0.03678
2065,0.04232
2067,0.04372
2068,0.02873
2069,0.03491
2070,0.03683
2072,0.03945
2073,0.04014
2075,0.03944
2076,0.03544
2077,0.03986
2078,0.03611
2079,0.02923
2081,0.04163
2082,0.05135
2085,0.03159
2086,0.04012
2087,0.03469
2088,0.05511
2089,0.03959
2091,0.03729
2092,0.04524
2093,0.04183
2094,0.03888
2095,0.03959
2096,0.04430
2097,0.03828
2099,0.03293
2100,0.05028
2103,0.04180
2104,0.03543
2105,0.03499
2106,0.03239
2107,0.03681
2110,0.04041
2113,0.03130
2114,0.04711
2115,0.04124
2118,0.04210
2119,0.05468
2120,0.04225
2121,0.03267
2123,0.02955
2124,0.04620
2128,0.05620
2129,0.05061
2131,0.04254
2132,0.04026
2133,0.04275
2134,0.03816
2137,0.04429
2140,0.03825
2141,0.03219
2142,0.03955
2146,0.03244
2148,0.04067
2149,0.04539
2151,0.04488
2152,0.03853
2153,0.04920
2154,0.04391
2155,0.04108
2158,0.03714
2159,0.05109
2160,0.03856
2161,0.03248
2164,0.03254
2166,0.03900
2167,0.03341
2170,0.05190
2171,0.05629
2172,0.03822
2173,0.03549
2175,0.04281
2177,0.03503
2178,0.04270
2179,0.04175
2180,0.03493
2182,0.03976
2183,0.03239
2184,0.03966
2186,0.03359
2187,0.03773
2188,0.04021
2189,0.03763
2191,0.03441
2192,0.05158
2194,0.03988
2196,0.04486
2197,0.04396
2198,0.03501
2199,0.03594
2200,0.03415
2201,0.03410
2202,0.03253
2205,0.03081
2206,0.03785
2207,0.04123
2208,0.03790
2212,0.04409
2215,0.03826
2216,0.03714
2217,0.03876
2218,0.03404
2220,0.04356
2221,0.04224
2223,0.04400
2225,0.03453
2226,0.04240
2231,0.03326
2232,0.03937
2233,0.04135
2234,0.03757
2235,0.03369
2236,0.03950
2237,0.04440
2239,0.03598
2240,0.03534
2242,0.03503
2247,0.03103
2248,0.03415
2250,0.04524
2251,0.03879
2255,0.03940
2257,0.03026
2258,0.04135
2259,0.05329
2260,0.03408
2261,0.04252
2263,0.04066
2265,0.04082
2266,0.03318
2267,0.04898
2268,0.04035
2269,0.03416
2270,0.04964
2271,0.04313
2272,0.03119
2273,0.04302
2275,0.03593
2276,0.04306
2277,0.03414
2278,0.04394
2279,0.04831
2282,0.05002
2285,0.04268
2286,0.03839
2289,0.03270
2294,0.04970
2296,0.03263
2297,0.04471
2299,0.03868
2300,0.04992
2301,0.04693
2302,0.03404
2305,0.04134
2306,0.04754
2307,0.03338
2308,0.04120
2310,0.04728
2312,0.04175
2316,0.04353
2317,0.03790
2319,0.04400
2320,0.03949
2322,0.03436
2323,0.03511
2324,0.02589
2326,0.03806
2327,0.03074
2328,0.04776
2329,0.04002
2331,0.03861
2335,0.03469
2338,0.03131
2339,0.05244
2340,0.03676
2341,0.02917
2342,0.04444
2345,0.04687
2349,0.03183
2350,0.03193
2351,0.04162
2353,0.04143
2354,0.04499
2355,0.04196
2356,0.04110
2357,0.04863
2359,0.03177
2360,0.04604
2361,0.03586
2362,0.04348
2364,0.04711
2366,0.03692
2368,0.03713
2369,0.04776
2370,0.03952
2372,0.04121
2376,0.03010
2381,0.04053
2383,0.03585
2384,0.03586
2385,0.04072
2386,0.03185
2388,0.03527
2390,0.03706
2392,0.03936
2394,0.04708
2395,0.04152
2396,0.03163
2397,0.03856
2399,0.04147
2401,0.03144
2402,0.02996
2403,0.04641
2405,0.05298
2406,0.04716
2407,0.05410
2408,0.03082
2410,0.02819
2412,0.04406
2415,0.04102
2417,0.03248
2418,0.03220
2420,0.04598
2421,0.04416
2425,0.04898
2426,0.03198
2427,0.03747
2428,0.03088
2429,0.03361
2434,0.03242
2435,0.03099
2436,0.04507
2437,0.03937
2438,0.04263
2439,0.03722
2441,0.03878
2443,0.03918
2444,0.03884
2445,0.04117
2446,0.04421
2449,0.04225
2452,0.04004
2453,0.04732
2454,0.03660
2455,0.03617
2456,0.05100
2457,0.03583
2460,0.05133
2461,0.03833
2463,0.03234
2465,0.03421
2466,0.03527
2468,0.04702
2469,0.05088
2471,0.03325
2472,0.04321
2473,0.04448
2474,0.04045
2475,0.03837
2476,0.03935
2477,0.03335
2478,0.03246
2480,0.04128
2483,0.03850
2484,0.03189
2486,0.05204
2488,0.03868
2489,0.03453
2490,0.02824
2495,0.04178
2496,0.03645
2497,0.04691
2498,0.03601
2503,0.03278
2505,0.03535
2506,0.03330
2507,0.04165
2508,0.04256
2509,0.03155
2514,0.03861
2515,0.04271
2521,0.04442
2522,0.03241
2523,0.03073
2524,0.04260
2526,0.03411
2527,0.04158
2529,0.04144
2530,0.03631
2531,0.03545
2532,0.03794
2534,0.04980
2535,0.03876
2536,0.03165
2537,0.04294
2539,0.03508
2542,0.03313
2545,0.04785
2546,0.04182
2548,0.03355
2549,0.03917
2550,0.03660
2552,0.03783
2554,0.04232
2555,0.04304
2558,0.03511
2560,0.04208
2563,0.03950
2564,0.03744
2565,0.03199
2571,0.04433
2574,0.04466
2575,0.03150
2576,0.03304
2577,0.04464
2578,0.03615
2579,0.04529
2581,0.04060
2582,0.03341
2583,0.03516
2585,0.03776
2586,0.03955
2587,0.03599
2591,0.03897
2592,0.03268
2594,0.03396
2595,0.03818
2597,0.03454
2598,0.04870
2599,0.04566
2600,0.04339
2602,0.04504
2603,0.03301
2605,0.03894
2606,0.03395
2607,0.03697
2608,0.03843
2609,0.03795
2610,0.04037
2611,0.03299
2613,0.03607
2615,0.03088
2616,0.04189
2621,0.03642
2623,0.03777
2624,0.03540
2625,0.03859
2626,0.03649
2627,0.04004
2628,0.03397
2629,0.03566
2630,0.03018
2631,0.04862
2633,0.05294
2634,0.04820
2635,0.03731
2636,0.04126
2638,0.03649
2639,0.03615
2640,0.03379
2642,0.03968
2643,0.04384
2646,0.03409
2647,0.05232
2648,0.04170
2649,0.03222
2650,0.03838
2652,0.03287
2654,0.03741
2658,0.04140
2659,0.03571
2660,0.04308
2661,0.04200
2662,0.03289
2663,0.04250
2665,0.04263
2666,0.03688
2667,0.03903
2668,0.03824
2671,0.03393
2673,0.04284
2674,0.03761
2675,0.03843
2676,0.04425
2677,0.03897
2678,0.03663
2681,0.03388
2683,0.02950
2685,0.04461
2687,0.03354
2690,0.04923
2692,0.03281
2693,0.02975
2694,0.03932
2695,0.03249
2696,0.04316
2697,0.04141
2698,0.05259
2699,0.03343
2701,0.03227
2702,0.04576
2703,0.04956
2705,0.03299
2711,0.03706
2715,0.03887
2720,0.03946
2721,0.03943
2722,0.03517
2724,0.04782
2726,0.03965
2729,0.03017
2730,0.03319
2731,0.03822
2732,0.03603
2733,0.03514
2734,0.04774
2736,0.03688
2738,0.03734
2739,0.03433
2740,0.03477
2741,0.04362
2743,0.03244
2746,0.04117
2747,0.03991
2750,0.04489
2751,0.04269
2752,0.03921
2753,0.02951
2755,0.04077
2756,0.03519
2757,0.03063
2761,0.04001
2763,0.04227
2764,0.03999
2765,0.02998
2767,0.04573
2769,0.04263
2772,0.04011
2774,0.04107
2776,0.03356
2777,0.02908
2778,0.03277
2782,0.03802
2783,0.03431
2786,0.03351
2790,0.03646
2791,0.03172
2792,0.04471
2793,0.03677
2794,0.03625
2795,0.04036
2796,0.04422
2797,0.03525
2800,0.03971
2801,0.03143
2802,0.03245
2804,0.03528
2805,0.03587
2807,0.03302
2808,0.04708
2811,0.04515
2812,0.03376
2813,0.03373
2814,0.05920
2815,0.04182
2817,0.03693
2819,0.04124
2821,0.03619
2825,0.04611
2828,0.03845
2829,0.03831
2831,0.03317
2832,0.03698
2834,0.04539
2835,0.03372
2836,0.04071
2837,0.04392
2838,0.04544
2840,0.04046
2841,0.03712
2842,0.03754
2843,0.03232
2845,0.03204
2847,0.03392
2848,0.03301
2850,0.04143
2851,0.04194
2854,0.03432
2856,0.03719
2857,0.03491
2858,0.03483
2859,0.03609
2862,0.04180
2864,0.02931
2865,0.04496
2866,0.03105
2867,0.03696
2868,0.03804
2869,0.03706
2871,0.03746
2872,0.03812
2873,0.03291
2874,0.04086
2875,0.03228
2878,0.03837
2882,0.03236
2883,0.05016
2886,0.04001
2887,0.03398
2888,0.04232
2889,0.03998
2892,0.03232
2893,0.03664
2895,0.03866
2897,0.03524
2898,0.04161
2899,0.04395
2903,0.03593
2906,0.04000
2907,0.03154
2909,0.03352
2913,0.03589
2915,0.04457
2916,0.03732
2917,0.03386
2918,0.03945
2921,0.03188
2924,0.04523
2925,0.04339
2928,0.05041
2929,0.03903
2931,0.05209
2932,0.04183
2934,0.04083
2936,0.05159
2937,0.04300
2939,0.03380
2940,0.04732
2941,0.03282
2942,0.03828
2943,0.04375
2946,0.03657
2947,0.03990
2949,0.04060
2952,0.03538
2953,0.03916
2954,0.04121
2956,0.03010
2960,0.03757
2962,0.04237
2964,0.03921
2965,0.03222
2966,0.05118
2967,0.03250
2968,0.04236
2971,0.03615
2972,0.04404
2973,0.03523
2975,0.04968
2976,0.03453
2977,0.04783
