id,target
283,0.04369
287,0.03660
288,0.05420
289,0.04489
290,0.02281
291,0.03747
292,0.09467
293,0.02801
294,0.02255
295,0.02032
296,0.08455
297,0.04117
298,0.03538
299,0.04684
300,0.04819
303,0.03672
304,0.06361
308,0.01473
314,0.06832
315,0.02825
317,0.04225
318,0.06103
320,0.07003
322,0.05042
323,0.02384
327,0.03558
329,0.05083
331,0.03488
332,0.12808
333,0.05582
334,0.02624
335,0.03094
336,0.04072
337,0.03577
341,0.05724
343,0.02386
345,0.03783
347,0.03027
348,0.03144
349,0.03597
352,0.02692
353,0.01802
354,0.06617
355,0.03823
356,0.04177
357,0.02143
358,0.02554
359,0.02687
361,0.05177
362,0.03093
365,0.03014
366,0.05747
368,0.03854
369,0.03308
371,0.02209
373,0.02376
376,0.06204
377,0.03595
379,0.03884
381,0.03413
382,0.03289
383,0.02982
384,0.02925
385,0.03499
386,0.04980
387,0.02531
388,0.07343
390,0.02517
391,0.02777
392,0.05667
393,0.05453
394,0.02636
396,0.04123
400,0.02745
402,0.05645
403,0.02958
405,0.03141
407,0.04815
409,0.03782
411,0.03504
412,0.02042
414,0.08768
415,0.03304
416,0.02045
418,0.01679
419,0.02655
421,0.03101
422,0.08282
423,0.04877
424,0.04061
426,0.03108
427,0.07157
428,0.06020
436,0.04806
438,0.03440
442,0.02890
443,0.02226
445,0.02568
446,0.03587
447,0.02312
450,0.05194
452,0.02305
453,0.04972
455,0.02775
458,0.09085
459,0.01977
461,0.03337
463,0.01990
467,0.08056
470,0.03342
471,0.03964
472,0.02370
476,0.05961
477,0.04960
481,0.05606
482,0.06237
483,0.07731
485,0.02888
487,0.02242
488,0.02800
490,0.03028
492,0.02573
494,0.04980
497,0.05585
499,0.03696
500,0.03292
501,0.02583
503,0.02810
505,0.03829
506,0.04331
507,0.02908
509,0.04824
510,0.04230
511,0.03567
512,0.02025
514,0.02695
515,0.02496
516,0.03356
517,0.08710
519,0.02710
520,0.03823
521,0.03355
522,0.03523
523,0.04361
527,0.04269
530,0.05110
532,0.03930
534,0.03238
536,0.04303
539,0.02471
543,0.01673
547,0.04117
550,0.04833
551,0.04320
552,0.03080
553,0.06178
555,0.03401
556,0.02811
557,0.02621
558,0.05837
559,0.03336
560,0.02998
561,0.03972
565,0.03000
566,0.02753
567,0.03625
571,0.02660
572,0.03181
574,0.01973
575,0.01665
576,0.05670
577,0.05280
578,0.02265
579,0.05076
581,0.01663
587,0.02791
589,0.02476
590,0.06775
591,0.03051
592,0.04299
593,0.02860
594,0.08834
595,0.07813
596,0.02042
597,0.03709
598,0.07867
600,0.01934
602,0.01847
605,0.03466
606,0.03750
607,0.03618
612,0.01922
613,0.02700
614,0.01703
615,0.02486
616,0.02486
617,0.02014
618,0.06064
620,0.02076
621,0.03182
622,0.02168
623,0.03128
628,0.03077
631,0.04605
632,0.02144
633,0.02704
634,0.05863
635,0.05808
637,0.04246
638,0.04696
640,0.04675
643,0.03080
644,0.08788
645,0.05932
646,0.03399
649,0.02737
651,0.05018
653,0.01825
654,0.04717
655,0.08979
656,0.05075
658,0.06481
659,0.02268
661,0.06940
662,0.03286
663,0.03261
664,0.06151
665,0.04520
667,0.03101
668,0.04724
671,0.03343
673,0.05172
674,0.07359
675,0.01927
676,0.03603
677,0.02973
678,0.02763
679,0.03923
680,0.06940
681,0.07770
682,0.05984
683,0.02467
684,0.03866
686,0.05405
687,0.04190
688,0.08075
690,0.02577
691,0.02893
692,0.05534
693,0.03246
694,0.05253
695,0.01930
696,0.01838
698,0.03870
699,0.02468
702,0.03428
703,0.01341
705,0.07373
706,0.04232
707,0.03138
708,0.02300
709,0.07017
710,0.08880
713,0.03358
714,0.03279
715,0.04983
716,0.04143
717,0.03854
718,0.03022
719,0.02212
720,0.04541
721,0.02643
723,0.03502
724,0.04875
726,0.02681
728,0.08012
730,0.03230
732,0.02529
734,0.02225
735,0.04639
737,0.01387
738,0.04379
741,0.03725
742,0.03625
743,0.03204
746,0.02682
747,0.04288
749,0.05452
750,0.07223
752,0.04701
755,0.04861
757,0.02391
758,0.02579
759,0.02500
765,0.03982
766,0.02439
767,0.08518
768,0.02625
769,0.03417
770,0.01838
771,0.02474
772,0.01888
773,0.06142
775,0.02724
776,0.02828
778,0.03426
779,0.03645
780,0.03240
782,0.03839
783,0.03833
784,0.03123
785,0.02024
786,0.03242
788,0.03315
789,0.02843
792,0.06736
793,0.03445
794,0.04044
797,0.06976
798,0.02423
799,0.05181
800,0.05203
801,0.07409
802,0.06302
805,0.02767
807,0.02805
808,0.01727
811,0.03283
813,0.02440
814,0.02334
815,0.07415
816,0.05171
817,0.02674
819,0.01980
821,0.02367
823,0.02129
825,0.02541
826,0.03414
827,0.02495
828,0.02676
830,0.03711
831,0.05185
833,0.02466
834,0.08669
835,0.03652
836,0.02531
837,0.04210
838,0.05620
840,0.03475
842,0.02382
844,0.04046
845,0.05795
847,0.05165
848,0.05063
850,0.01742
851,0.03207
852,0.03141
853,0.07951
855,0.02380
856,0.04682
857,0.03953
859,0.04024
860,0.06453
862,0.06667
863,0.04426
864,0.03944
867,0.04277
868,0.03018
869,0.01540
871,0.02290
873,0.04381
875,0.06318
876,0.05295
877,0.02766
879,0.09164
880,0.07283
883,0.02753
884,0.02029
885,0.02731
886,0.03059
887,0.02281
888,0.01722
891,0.04374
893,0.02127
895,0.07211
897,0.03945
898,0.07718
901,0.02830
902,0.03295
904,0.07388
905,0.02036
907,0.05260
908,0.02839
909,0.04537
910,0.02757
911,0.01853
913,0.04913
914,0.02320
915,0.07664
916,0.02275
917,0.02463
919,0.03936
920,0.02236
923,0.03413
924,0.02875
925,0.05179
926,0.02857
928,0.02416
929,0.01628
932,0.03220
935,0.02775
936,0.06698
937,0.04031
938,0.04303
939,0.03288
940,0.04386
941,0.02006
944,0.05021
945,0.01887
946,0.05287
947,0.02913
949,0.02564
950,0.02977
952,0.02560
953,0.05658
955,0.02265
956,0.03472
957,0.01889
960,0.02651
961,0.03254
962,0.03100
963,0.03527
964,0.03686
967,0.03605
975,0.03429
976,0.03732
977,0.01900
978,0.03914
980,0.02868
985,0.05177
986,0.07126
987,0.01573
989,0.03190
992,0.03378
994,0.05075
995,0.02285
996,0.01655
997,0.05993
998,0.02460
999,0.06170
1000,0.02542
1004,0.02179
1005,0.06315
1006,0.01966
1007,0.09554
1010,0.03832
1011,0.06225
1012,0.01414
1013,0.03315
1014,0.01986
1016,0.07046
1018,0.04459
1019,0.02440
1020,0.03989
1022,0.02757
1023,0.03094
1024,0.03365
1025,0.04666
1029,0.04237
1031,0.02283
1032,0.02394
1033,0.03868
1034,0.06683
1035,0.04651
1036,0.03403
1037,0.02068
1038,0.02927
1039,0.02936
1041,0.02229
1043,0.02937
1049,0.04903
1050,0.08562
1051,0.04816
1052,0.03414
1053,0.03163
1054,0.05348
1056,0.04773
1057,0.06575
1060,0.06549
1061,0.02076
1062,0.02861
1063,0.04432
1064,0.05851
1065,0.01702
1066,0.04318
1068,0.06424
1073,0.04639
1075,0.02404
1079,0.02820
1081,0.04088
1083,0.05386
1085,0.03094
1086,0.02915
1087,0.02594
1088,0.01992
1089,0.04424
1090,0.04429
1091,0.03922
1092,0.02752
1095,0.03176
1098,0.03680
1099,0.03462
1100,0.04785
1101,0.08364
1103,0.05126
1104,0.03845
1106,0.02117
1107,0.05118
1108,0.08006
1109,0.02886
1113,0.03703
1114,0.04978
1116,0.02860
1117,0.03931
1118,0.02852
1119,0.04343
1120,0.03638
1121,0.02898
1122,0.02323
1123,0.04357
1125,0.01512
1126,0.03163
1127,0.01772
1128,0.05630
1129,0.03637
1130,0.04066
1132,0.02972
1133,0.07549
1136,0.01762
1137,0.05860
1140,0.04313
1142,0.05445
1144,0.03598
1145,0.02934
1146,0.02274
1148,0.04560
1150,0.02797
1151,0.02602
1153,0.05205
1154,0.03610
1155,0.02680
1156,0.05333
1157,0.02811
1158,0.03920
1160,0.02087
1161,0.05788
1167,0.03228
1168,0.03272
1170,0.03035
1171,0.03908
1173,0.02814
1174,0.06528
1175,0.04526
1176,0.03926
1177,0.02073
1178,0.05023
1179,0.02557
1180,0.03264
1181,0.03855
1182,0.02294
1183,0.03909
1185,0.02406
1188,0.03500
1189,0.02263
1190,0.04953
1191,0.03350
1192,0.03992
1194,0.03115
1197,0.02836
1198,0.03519
1199,0.04302
1200,0.02470
1203,0.06647
1204,0.04455
1207,0.04881
1208,0.03694
1209,0.02932
1210,0.04644
1211,0.03145
1213,0.02417
1214,0.03178
1215,0.02440
1216,0.09784
1217,0.03224
1218,0.03035
1219,0.02562
1223,0.04792
1225,0.03563
1226,0.02892
1228,0.08130
1229,0.02811
1231,0.07495
1232,0.06345
1233,0.04672
1235,0.02068
1238,0.02244
1239,0.04147
1240,0.03232
1241,0.02061
1242,0.02697
1243,0.04234
1244,0.02233
1246,0.06921
1249,0.05745
1250,0.02139
1252,0.02572
1254,0.03810
1255,0.01874
1256,0.03251
1257,0.02302
1258,0.02827
1259,0.07436
1260,0.03395
1262,0.03097
1263,0.01991
1264,0.03382
1265,0.06209
1266,0.02138
1269,0.05782
1270,0.02527
1271,0.01686
1272,0.06806
1273,0.02328
1274,0.03389
1277,0.02167
1278,0.02688
1281,0.02890
1282,0.04163
1283,0.02529
1284,0.02304
1285,0.04281
1286,0.04747
1289,0.03642
1291,0.02418
1292,0.03892
1293,0.07111
1294,0.07444
1295,0.07152
1297,0.01979
1298,0.03679
1301,0.04587
1304,0.04454
1305,0.03096
1307,0.05059
1308,0.03590
1309,0.06179
1313,0.07368
1314,0.03826
1316,0.03694
1317,0.03718
1318,0.07566
1320,0.03471
1321,0.01789
1322,0.01903
1323,0.03919
1325,0.04052
1330,0.02860
1331,0.02790
1334,0.04704
1337,0.02411
1339,0.03648
1340,0.02894
1341,0.02664
1343,0.02762
1344,0.01475
1347,0.02929
1348,0.03560
1350,0.02307
1351,0.02932
1355,0.04995
1356,0.04446
1357,0.03069
1358,0.02450
1360,0.02462
1363,0.02459
1364,0.02787
1366,0.03045
1367,0.03854
1368,0.05288
1369,0.05253
1370,0.03828
1375,0.02760
1376,0.01769
1378,0.08754
1379,0.02750
1380,0.04089
1384,0.01115
1385,0.03113
1386,0.03077
1388,0.02537
1389,0.01633
1391,0.05434
1392,0.02869
1393,0.02762
1395,0.03518
1396,0.04116
1399,0.03228
1400,0.06013
1401,0.03641
1404,0.02369
1405,0.02688
1406,0.04265
1407,0.03748
1409,0.02497
1411,0.03027
1414,0.04474
1415,0.04210
1416,0.03277
1418,0.10285
1419,0.03256
1420,0.01815
1422,0.06496
1424,0.01915
1426,0.03359
1427,0.02641
1428,0.03615
1429,0.04900
1431,0.02426
1432,0.05223
1434,0.04271
1435,0.02554
1439,0.04371
1440,0.07407
1441,0.05188
1442,0.02723
1446,0.04634
1447,0.04110
1451,0.02415
1452,0.01493
1454,0.05818
1457,0.02094
1458,0.02997
1459,0.05165
1461,0.03511
1462,0.04781
1465,0.04769
1468,0.04561
1470,0.03026
1471,0.03433
1472,0.02164
1476,0.03904
1482,0.02098
1485,0.05067
1486,0.03899
1487,0.04028
1489,0.03458
1492,0.02878
1494,0.06449
1495,0.03847
1497,0.03030
1499,0.02843
1500,0.01866
1501,0.03452
1505,0.06309
1507,0.03567
1509,0.06851
1511,0.02232
1513,0.02849
1514,0.02868
1515,0.06137
1517,0.09006
1520,0.06495
1522,0.02076
1523,0.02661
1524,0.07401
1526,0.04977
1527,0.01713
1528,0.02626
1531,0.02057
1533,0.05523
1534,0.05333
1535,0.06167
1538,0.03612
1541,0.05070
1542,0.07882
1543,0.03280
1546,0.04298
1548,0.02706
1549,0.04389
1550,0.02422
1551,0.04348
1553,0.06430
1558,0.03110
1560,0.05427
1561,0.03242
1562,0.02419
1565,0.03735
1566,0.04519
1567,0.02327
1568,0.03257
1569,0.03180
1570,0.03342
1573,0.02033
1576,0.02636
1577,0.02590
1579,0.04026
1580,0.06162
1581,0.02780
1584,0.05335
1586,0.02364
1587,0.02536
1590,0.02134
1591,0.03065
1594,0.02698
1595,0.02229
1596,0.02166
1601,0.04446
1605,0.04095
1607,0.06281
1608,0.02044
1610,0.03207
1611,0.03925
1612,0.03006
1616,0.06061
1617,0.04770
1618,0.02067
1620,0.04774
1621,0.03001
1623,0.02944
1624,0.03470
1625,0.04429
1626,0.03552
1628,0.03262
1630,0.04901
1632,0.02158
1633,0.04425
1635,0.02997
1637,0.02662
1638,0.03930
1639,0.03537
1640,0.02410
1643,0.05841
1644,0.02699
1645,0.04942
1647,0.01839
1649,0.01615
1651,0.02952
1652,0.01984
1654,0.02317
1655,0.03459
1656,0.06841
1658,0.03980
1660,0.02380
1661,0.02278
1662,0.05297
1663,0.01768
1664,0.02930
1665,0.07391
1668,0.05949
1669,0.02060
1673,0.04736
1674,0.05634
1675,0.01842
1676,0.03313
1677,0.01794
1679,0.06527
1682,0.06171
1683,0.03914
1685,0.05807
1687,0.02625
1689,0.02456
1690,0.03323
1694,0.02955
1696,0.02690
1697,0.03314
1699,0.06803
1700,0.04603
1701,0.02544
1702,0.03059
1704,0.03447
1705,0.04232
1708,0.04303
1710,0.02064
1712,0.03811
1719,0.02855
1720,0.02185
1722,0.03349
1723,0.04707
1724,0.03977
1725,0.03706
1726,0.03345
1727,0.02407
1728,0.02901
1732,0.04308
1733,0.04023
1734,0.05755
1735,0.04545
1739,0.03453
1740,0.02903
1741,0.07082
1742,0.03972
1743,0.03239
1744,0.04466
1746,0.04892
1750,0.04476
1753,0.02050
1755,0.01666
1758,0.03544
1760,0.01556
1763,0.03343
1765,0.03227
1766,0.04056
1769,0.02305
1771,0.03459
1772,0.02199
1775,0.04350
1776,0.02159
1778,0.01702
1780,0.06124
1781,0.02312
1783,0.01873
1785,0.02489
1788,0.03308
1791,0.03385
1793,0.05206
1794,0.03157
1796,0.01967
1797,0.02746
1798,0.05512
1800,0.05527
1803,0.05074
1804,0.03910
1810,0.03647
1812,0.03496
1813,0.05034
1816,0.02964
1817,0.03228
1818,0.02326
1819,0.04387
1820,0.02279
1821,0.03448
1822,0.02341
1823,0.03220
1826,0.03851
1827,0.04031
1828,0.02625
1829,0.02202
1830,0.02349
1831,0.02976
1834,0.01914
1836,0.03355
1839,0.05540
1841,0.01883
1846,0.02976
1847,0.03285
1850,0.07039
1852,0.03765
1853,0.03955
1854,0.06180
1855,0.02944
1857,0.04486
1858,0.02670
1860,0.04320
1863,0.03146
1866,0.03947
1868,0.04325
1869,0.03568
1870,0.02033
1874,0.02077
1875,0.02020
1877,0.04639
1878,0.02275
1879,0.04806
1881,0.05109
1882,0.05324
1885,0.02350
1886,0.06540
1887,0.04680
1888,0.01293
1889,0.03009
1890,0.05049
1891,0.07079
1892,0.03519
1894,0.03499
1895,0.07764
1896,0.07019
1897,0.02649
1898,0.07822
1901,0.02814
1904,0.02366
1905,0.02876
1906,0.01888
1907,0.04993
1908,0.05100
1910,0.02623
1911,0.03223
1914,0.02803
1916,0.01544
1919,0.06876
1920,0.08548
1921,0.02179
1922,0.03215
1923,0.04326
1924,0.04259
1926,0.03148
1928,0.02480
1929,0.04215
1931,0.02491
1932,0.04313
1933,0.02261
1934,0.03160
1935,0.02834
1936,0.04801
1937,0.04119
1939,0.02677
1940,0.06978
1942,0.03809
1944,0.04300
1945,0.04443
1946,0.05891
1947,0.02474
1948,0.03923
1954,0.04305
1955,0.10905
1956,0.02474
1958,0.02211
1961,0.03032
1963,0.01595
1967,0.03046
1968,0.01841
1970,0.01848
1971,0.02010
1973,0.05217
1979,0.03845
1980,0.04909
1982,0.02031
1984,0.02305
1986,0.02532
1987,0.07508
1989,0.04749
1990,0.04989
1991,0.06385
1993,0.02943
1994,0.02833
1995,0.04023
1996,0.03548
1999,0.03061
2001,0.03214
2002,0.02243
2005,0.02876
2006,0.02242
2008,0.02646
2009,0.03601
2011,0.01927
2012,0.06272
2013,0.04030
2015,0.04307
2017,0.02320
2019,0.01549
2020,0.02503
2022,0.03014
2023,0.02438
2024,0.02262
2026,0.01615
2027,0.03863
2028,0.03560
2029,0.03987
2030,0.04982
2032,0.04090
2033,0.05025
2035,0.03845
2036,0.02407
2037,0.05922
2038,0.04094
2039,0.02967
2040,0.06848
2041,0.02208
2042,0.06763
2043,0.03591
2044,0.02414
2046,0.05394
2047,0.03179
2048,0.03762
2049,0.04022
2050,0.03341
2054,0.02637
2061,0.04104
2063,0.03435
2064,0.03211
2065,0.04712
2067,0.04454
2068,0.02351
2069,0.03895
2070,0.03046
2072,0.03088
2073,0.03625
2075,0.02116
2076,0.03599
2077,0.03718
2078,0.03282
2079,0.01201
2081,0.03189
2082,0.16406
2085,0.03364
2086,0.08850
2087,0.02762
2088,0.08509
2089,0.03419
2091,0.03708
2092,0.04464
2093,0.06720
2094,0.03693
2095,0.03093
2096,0.04516
2097,0.01921
2099,0.02689
2100,0.08209
2103,0.04388
2104,0.01795
2105,0.02766
2106,0.03717
2107,0.02026
2110,0.03955
2113,0.02093
2114,0.07148
2115,0.05507
2118,0.04438
2119,0.04955
2120,0.03336
2121,0.02357
2123,0.01725
2124,0.07570
2128,0.09087
2129,0.07894
2131,0.04503
2132,0.02732
2133,0.03074
2134,0.03736
2137,0.04149
2140,0.04048
2141,0.02159
2142,0.02320
2146,0.02123
2148,0.04984
2149,0.04933
2151,0.04556
2152,0.03458
2153,0.07365
2154,0.05524
2155,0.04436
2158,0.02485
2159,0.07092
2160,0.03289
2161,0.02030
2164,0.02812
2166,0.03010
2167,0.02598
2170,0.04789
2171,0.06400
2172,0.03406
2173,0.03795
2175,0.06754
2177,0.04682
2178,0.06061
2179,0.02968
2180,0.03907
2182,0.05120
2183,0.03313
2184,0.02934
2186,0.02516
2187,0.04054
2188,0.02850
2189,0.02383
2191,0.03465
2192,0.05521
2194,0.05039
2196,0.05510
2197,0.05153
2198,0.02122
2199,0.03231
2200,0.01892
2201,0.02813
2202,0.01683
2205,0.02137
2206,0.02444
2207,0.03589
2208,0.02564
2212,0.03672
2215,0.03697
2216,0.02360
2217,0.02921
2218,0.03350
2220,0.03490
2221,0.05309
2223,0.04960
2225,0.02498
2226,0.05203
2231,0.02266
2232,0.02945
2233,0.03693
2234,0.04784
2235,0.02540
2236,0.02704
2237,0.04573
2239,0.03190
2240,0.02057
2242,0.03413
2247,0.01812
2248,0.01827
2250,0.04305
2251,0.03999
2255,0.05055
2257,0.01929
2258,0.06312
2259,0.05144
2260,0.02721
2261,0.03829
2263,0.02857
2265,0.03593
2266,0.02573
2267,0.06342
2268,0.03039
2269,0.03591
2270,0.03122
2271,0.04191
2272,0.01823
2273,0.04428
2275,0.02764
2276,0.07658
2277,0.02403
2278,0.03605
2279,0.04218
2282,0.06006
2285,0.03656
2286,0.04169
2289,0.03403
2294,0.05914
2296,0.02697
2297,0.05853
2299,0.04989
2300,0.06166
2301,0.05781
2302,0.03012
2305,0.04686
2306,0.06218
2307,0.02716
2308,0.06558
2310,0.05521
2312,0.04750
2316,0.05477
2317,0.03542
2319,0.05675
2320,0.03405
2322,0.03486
2323,0.03099
2324,0.02181
2326,0.04009
2327,0.01954
2328,0.09372
2329,0.03870
2331,0.03739
2335,0.04949
2338,0.01856
2339,0.11360
2340,0.03196
2341,0.02343
2342,0.04529
2345,0.05254
2349,0.01629
2350,0.02781
2351,0.06409
2353,0.04154
2354,0.04556
2355,0.04068
2356,0.03814
2357,0.07794
2359,0.02716
2360,0.05862
2361,0.04125
2362,0.03691
2364,0.06002
2366,0.02823
2368,0.03040
2369,0.05292
2370,0.04769
2372,0.04478
2376,0.01778
2381,0.02852
2383,0.02238
2384,0.02897
2385,0.04336
2386,0.02497
2388,0.04764
2390,0.03894
2392,0.03812
2394,0.08354
2395,0.03532
2396,0.02238
2397,0.02596
2399,0.05038
2401,0.03796
2402,0.02757
2403,0.04572
2405,0.07770
2406,0.05848
2407,0.06123
2408,0.02441
2410,0.01800
2412,0.04761
2415,0.03574
2417,0.02935
2418,0.03831
2420,0.06566
2421,0.06100
2425,0.05709
2426,0.02372
2427,0.03128
2428,0.01404
2429,0.05650
2434,0.03507
2435,0.01750
2436,0.03209
2437,0.02586
2438,0.03536
2439,0.03682
2441,0.02831
2443,0.03101
2444,0.02673
2445,0.05011
2446,0.05243
2449,0.03861
2452,0.04821
2453,0.07988
2454,0.03275
2455,0.02827
2456,0.04781
2457,0.03958
2460,0.09040
2461,0.02289
2463,0.02201
2465,0.02715
2466,0.03278
2468,0.04397
2469,0.05212
2471,0.02719
2472,0.04824
2473,0.04808
2474,0.03868
2475,0.03690
2476,0.03112
2477,0.02965
2478,0.02894
2480,0.03535
2483,0.02740
2484,0.01555
2486,0.07317
2488,0.03293
2489,0.03266
2490,0.02159
2495,0.03752
2496,0.02175
2497,0.06121
2498,0.05002
2503,0.01928
2505,0.03531
2506,0.02217
2507,0.04496
2508,0.04467
2509,0.02603
2514,0.03172
2515,0.04397
2521,0.05337
2522,0.01803
2523,0.02589
2524,0.03231
2526,0.05045
2527,0.04150
2529,0.04447
2530,0.02201
2531,0.03667
2532,0.02705
2534,0.06064
2535,0.02995
2536,0.01803
2537,0.05367
2539,0.03202
2542,0.02896
2545,0.04153
2546,0.04260
2548,0.06136
2549,0.03431
2550,0.04755
2552,0.02405
2554,0.03343
2555,0.03873
2558,0.02616
2560,0.04686
2563,0.03049
2564,0.04727
2565,0.02549
2571,0.11295
2574,0.05272
2575,0.02875
2576,0.02557
2577,0.05088
2578,0.04440
2579,0.06226
2581,0.07496
2582,0.04028
2583,0.03499
2585,0.02952
2586,0.03712
2587,0.03341
2591,0.04314
2592,0.01957
2594,0.04896
2595,0.05140
2597,0.03154
2598,0.06055
2599,0.03198
2600,0.08160
2602,0.03281
2603,0.03503
2605,0.02426
2606,0.01916
2607,0.03702
2608,0.03032
2609,0.04221
2610,0.07148
2611,0.02694
2613,0.02945
2615,0.01656
2616,0.03868
2621,0.04319
2623,0.02902
2624,0.02596
2625,0.02601
2626,0.02989
2627,0.04878
2628,0.02624
2629,0.03327
2630,0.01967
2631,0.06077
2633,0.07079
2634,0.06462
2635,0.03773
2636,0.04474
2638,0.03245
2639,0.02728
2640,0.02420
2642,0.04039
2643,0.03330
2646,0.04431
2647,0.07036
2648,0.06238
2649,0.02066
2650,0.03423
2652,0.02401
2654,0.03626
2658,0.02532
2659,0.02768
2660,0.03494
2661,0.04376
2662,0.03325
2663,0.04690
2665,0.03578
2666,0.01854
2667,0.02848
2668,0.03310
2671,0.02635
2673,0.03639
2674,0.05021
2675,0.05069
2676,0.04217
2677,0.03176
2678,0.03155
2681,0.02265
2683,0.02900
2685,0.07809
2687,0.02995
2690,0.09807
2692,0.02447
2693,0.01560
2694,0.02851
2695,0.02456
2696,0.07479
2697,0.03219
2698,0.08025
2699,0.03550
2701,0.02201
2702,0.04778
2703,0.09299
2705,0.02639
2711,0.05100
2715,0.04642
2720,0.05107
2721,0.04773
2722,0.04300
2724,0.04017
2726,0.04252
2729,0.01663
2730,0.01763
2731,0.03065
2732,0.02363
2733,0.03127
2734,0.03178
2736,0.02312
2738,0.02156
2739,0.04763
2740,0.03110
2741,0.06058
2743,0.02722
2746,0.05537
2747,0.05013
2750,0.07238
2751,0.05371
2752,0.03356
2753,0.01855
2755,0.04467
2756,0.03301
2757,0.02290
2761,0.04028
2763,0.03862
2764,0.04548
2765,0.02639
2767,0.04937
2769,0.05668
2772,0.02378
2774,0.04359
2776,0.02533
2777,0.01471
2778,0.02785
2782,0.04336
2783,0.01989
2786,0.01344
2790,0.03737
2791,0.01853
2792,0.03591
2793,0.02655
2794,0.03834
2795,0.04761
2796,0.04113
2797,0.02893
2800,0.04721
2801,0.01786
2802,0.02226
2804,0.02119
2805,0.03528
2807,0.01938
2808,0.06535
2811,0.06944
2812,0.03457
2813,0.03468
2814,0.08496
2815,0.04100
2817,0.02578
2819,0.05861
2821,0.03090
2825,0.07892
2828,0.03256
2829,0.04206
2831,0.02707
2832,0.04197
2834,0.03692
2835,0.02121
2836,0.07355
2837,0.04977
2838,0.03814
2840,0.02672
2841,0.01938
2842,0.03895
2843,0.01792
2845,0.03204
2847,0.03583
2848,0.02259
2850,0.03958
2851,0.04843
2854,0.01806
2856,0.03976
2857,0.03242
2858,0.02274
2859,0.02294
2862,0.04059
2864,0.01997
2865,0.06244
2866,0.01998
2867,0.03154
2868,0.03066
2869,0.04264
2871,0.03279
2872,0.02218
2873,0.01938
2874,0.02572
2875,0.04270
2878,0.04226
2882,0.03452
2883,0.04250
2886,0.03351
2887,0.02665
2888,0.02781
2889,0.02767
2892,0.03214
2893,0.02643
2895,0.03439
2897,0.02897
2898,0.05650
2899,0.04473
2903,0.02044
2906,0.04965
2907,0.02033
2909,0.02112
2913,0.02793
2915,0.05861
2916,0.03433
2917,0.04035
2918,0.05111
2921,0.02705
2924,0.03555
2925,0.04728
2928,0.07102
2929,0.03809
2931,0.06514
2932,0.04332
2934,0.03640
2936,0.09504
2937,0.05155
2939,0.02706
2940,0.05473
2941,0.02794
2942,0.02881
2943,0.03681
2946,0.02002
2947,0.04388
2949,0.05461
2952,0.04482
2953,0.04467
2954,0.03403
2956,0.01582
2960,0.02812
2962,0.05965
2964,0.03259
2965,0.01645
2966,0.09055
2967,0.03878
2968,0.05718
2971,0.02658
2972,0.04109
2973,0.04640
2975,0.04130
2976,0.02671
2977,0.05824
